TE-B-72937347,Monica,Larson,Larson.Monica@cleardesk.com,431,11,2019-07-11,2019-07-13,1,792751606686,MRUCBB817K,1420,2019-07-15
TE-B-96603396,Luis,Bell,Bell.Luis@cleardesk.com,218,27,2018-03-07,2018-03-07,3,807856840180,ACDRYC603T,844,2018-03-09
TE-J-62086970,Beth,Rodriguez,Rodriguez.Beth@cleardesk.com,167,30,2018-11-28,2018-11-28,3,813577086568,ALOAPJ013A,631,2018-11-28
TE-P-50327315,Jodi,Casey,Casey.Jodi@cleardesk.com,385,18,2015-07-29,2015-07-29,2,789538853275,XFYGWQ155T,1779,2015-07-29
TE-W-43618040,John,Evans,Evans.John@cleardesk.com,77,21,2013-01-22,2013-01-24,2,637767922780,SDRPKF226P,1773,2013-01-27
TE-E-68200569,Rodney,Quinn,Quinn.Rodney@cleardesk.com,147,20,2007-04-23,2007-04-24,1,023182401624,BFEYRJ629H,121,2007-04-26
TE-S-43961730,Derrick,Arnold,Arnold.Derrick@cleardesk.com,303,33,2000-05-27,2000-05-27,5,269874404412,QIZEZZ062K,793,2000-05-27
TE-R-52865006,Michele,Campbell,Campbell.Michele@cleardesk.com,328,31,2021-07-27,2021-07-27,2,280808596493,ZFTKDT244I,773,2021-07-27
TE-O-04392312,Jessica,Baker,Baker.Jessica@cleardesk.com,276,19,2004-02-14,2004-02-16,5,958247890262,PKWUNX681J,1552,2004-02-17
TE-S-02087571,Sheila,Brown,Brown.Sheila@cleardesk.com,477,25,2014-06-14,2014-06-16,4,127785516336,BLNPBC316I,871,2014-06-17
TE-T-99116384,Michael,Rodriguez,Rodriguez.Michael@cleardesk.com,113,12,2022-08-18,2022-08-21,5,859919116064,VTNZHF991U,346,2022-08-23
TE-J-53419381,Steven,Espinoza,Espinoza.Steven@cleardesk.com,459,20,2015-05-17,2015-05-18,5,317798510840,QIZHIV863K,530,2015-05-19
TE-S-14229138,Amy,Stone,Stone.Amy@cleardesk.com,20,8,2011-08-18,2011-08-20,3,698862890333,NKAJKA641B,297,2011-08-21
TE-P-81719962,Marcus,Brady,Brady.Marcus@cleardesk.com,176,23,2019-03-16,2019-03-16,2,729207725459,OZJFYN363Y,1613,2019-03-17
TE-O-14830635,Pamela,Bryant,Bryant.Pamela@cleardesk.com,460,9,2010-05-18,2010-05-20,4,030561904124,NWXOYB486R,1392,2010-05-20
TE-Z-19288076,Anthony,Barton,Barton.Anthony@cleardesk.com,11,24,2015-05-29,2015-05-29,4,418712104875,RULGKP643P,1149,2015-05-29
TE-E-75454027,David,Jones,Jones.David@cleardesk.com,71,13,2022-07-11,2022-07-12,4,638664418892,SNCQYP681Y,1136,2022-07-14
TE-R-72330568,Edward,Copeland,Copeland.Edward@cleardesk.com,195,25,2000-06-19,2000-06-19,1,121900292980,CPMAZV664J,785,2000-06-21
TE-S-46552859,Tonya,Mayo,Mayo.Tonya@cleardesk.com,317,10,2001-09-18,2001-09-20,5,642537462337,XPWAZJ217O,698,2001-09-22
TE-S-72186409,Jorge,Lopez,Lopez.Jorge@cleardesk.com,397,35,2012-08-14,2012-08-16,3,168802747326,KSRNOK932H,1491,2012-08-17
TE-T-17851040,Jeanne,Velasquez,Velasquez.Jeanne@cleardesk.com,93,29,2012-01-17,2012-01-17,2,718364487917,BUYILI118A,933,2012-01-17
TE-G-20629736,Charlene,Nunez,Nunez.Charlene@cleardesk.com,387,12,2017-03-29,2017-03-29,4,413862837270,NPOLRA307W,225,2017-03-29
TE-T-10952261,Jason,Thomas,Thomas.Jason@cleardesk.com,207,30,2010-02-12,2010-02-15,4,133626486392,QTPOFD725H,634,2010-02-16
TE-Y-84339596,Renee,Macias,Macias.Renee@cleardesk.com,225,4,2019-12-11,2019-12-12,2,905035504294,UZGVPF365F,269,2019-12-14
TE-Z-79129610,Jessica,Robinson,Robinson.Jessica@cleardesk.com,410,22,2016-11-25,2016-11-27,3,774703075531,EWPGPU239S,879,2016-11-27
TE-V-46613728,Mark,Dickerson,Dickerson.Mark@cleardesk.com,57,17,2001-07-15,2001-07-18,4,424130336404,QZLUOW621G,234,2001-07-18
TE-L-70943034,Charles,Lopez,Lopez.Charles@cleardesk.com,126,24,2001-06-27,2001-06-27,5,116744083834,GITHYD961M,754,2001-06-27
TE-O-97587967,Theresa,Wells,Wells.Theresa@cleardesk.com,452,17,2015-10-19,2015-10-21,5,498427978406,BAZLZX363N,1122,2015-10-23
TE-A-91221716,Shane,Ayala,Ayala.Shane@cleardesk.com,427,34,2022-09-02,2022-09-04,5,553590115871,LMCAEU572U,296,2022-09-05
TE-Q-30995633,Lindsay,Brown,Brown.Lindsay@cleardesk.com,413,11,2021-02-18,2021-02-19,4,470173523863,MJZDZL263K,258,2021-02-21
TE-U-95288905,Dennis,Smith,Smith.Dennis@cleardesk.com,245,15,2011-05-20,2011-05-21,2,256591407217,JYDUGD149L,35,2011-05-22
TE-A-06853074,Sara,Cruz,Cruz.Sara@cleardesk.com,439,25,2002-04-26,2002-04-26,1,454543028434,QUANVX268M,1595,2002-04-26
TE-R-01674019,Kylie,Austin,Austin.Kylie@cleardesk.com,149,30,2022-06-28,2022-06-28,2,603578682964,YGSHYE402D,277,2022-06-28
TE-W-98438714,Bryan,Callahan,Callahan.Bryan@cleardesk.com,451,26,2004-12-10,2004-12-11,3,452969037918,SFNEJD826E,579,2004-12-13
TE-K-81078117,Gregory,Stevens,Stevens.Gregory@cleardesk.com,173,24,2016-06-25,2016-06-28,1,638258802025,OIXCCD761V,1708,2016-06-28
TE-I-45159431,Jenny,Parker,Parker.Jenny@cleardesk.com,414,10,2002-08-29,2002-08-29,4,515302967077,PXYANS345V,133,2002-08-29
TE-Y-49160936,Mary,Porter,Porter.Mary@cleardesk.com,154,32,2014-11-13,2014-11-14,3,357315748905,GYDOIV847E,1551,2014-11-15
TE-F-35530950,Dean,Glover,Glover.Dean@cleardesk.com,292,8,2020-08-02,2020-08-05,3,164508931616,TQARMQ495U,1506,2020-08-07
TE-W-90067280,William,Dixon,Dixon.William@cleardesk.com,67,24,2012-03-21,2012-03-23,3,732202635493,PKDCOM997M,643,2012-03-24
TE-O-00950537,Cody,Snow,Snow.Cody@cleardesk.com,405,35,2016-03-18,2016-03-19,1,290725434550,CNKLYE444W,1573,2016-03-20
TE-E-31912805,Kenneth,Brock,Brock.Kenneth@cleardesk.com,190,3,2011-03-22,2011-03-23,2,909602885522,ZLXEBO295D,611,2011-03-25
TE-R-27173562,Richard,Hernandez,Hernandez.Richard@cleardesk.com,179,6,2023-01-11,2023-01-14,2,706618713000,PEGOEV525C,1715,2023-01-16
TE-F-51382584,James,Wright,Wright.James@cleardesk.com,160,5,2005-10-15,2005-10-18,5,748474851933,CRFVIE918S,1601,2005-10-19
TE-G-07048798,Catherine,Mills,Mills.Catherine@cleardesk.com,174,29,2014-03-15,2014-03-16,5,836459495328,JOAUIG666H,589,2014-03-16
TE-M-69044887,Ellen,Pena,Pena.Ellen@cleardesk.com,449,12,2005-04-10,2005-04-10,4,918257299668,DDWANK060X,119,2005-04-12
TE-W-44476768,Leslie,Andrews,Andrews.Leslie@cleardesk.com,149,21,2014-05-27,2014-05-27,1,750575587653,HTXPLE285E,1371,2014-05-27
TE-T-94518239,Lisa,Simmons,Simmons.Lisa@cleardesk.com,104,22,2013-09-11,2013-09-11,2,769208420526,SMFYPB999Y,696,2013-09-11
TE-D-02731853,Michael,Frey,Frey.Michael@cleardesk.com,379,13,2002-09-20,2002-09-21,4,944676353175,VVWJDH368O,1183,2002-09-22
TE-J-54087323,Kristin,Scott,Scott.Kristin@cleardesk.com,87,33,2000-12-09,2000-12-09,5,092237323020,WQPYYC245A,1646,2000-12-11
TE-A-14169225,Debra,Thomas,Thomas.Debra@cleardesk.com,254,20,2016-02-07,2016-02-10,3,775993120915,SUWKUO712K,1772,2016-02-11
TE-A-02591537,Kelly,Berry,Berry.Kelly@cleardesk.com,340,32,2015-06-30,2015-06-30,2,154512174403,OIRSST202S,1288,2015-06-30
TE-F-93973144,Christine,Williams,Williams.Christine@cleardesk.com,275,4,2016-06-08,2016-06-09,2,429374721794,TTPCIS569Y,1292,2016-06-11
TE-M-76679219,Charles,Davis,Davis.Charles@cleardesk.com,42,23,2021-11-07,2021-11-09,1,529145048227,OCYFTB751Y,158,2021-11-10
TE-Q-95862097,Michael,Mendez,Mendez.Michael@cleardesk.com,217,30,2022-10-17,2022-10-18,2,947198881792,ZQNJWI069O,1618,2022-10-18
TE-K-75362065,John,Stevens,Stevens.John@cleardesk.com,283,3,2018-05-16,2018-05-16,2,042210554841,UWUBWM629D,164,2018-05-17
TE-A-84895332,Laura,Byrd,Byrd.Laura@cleardesk.com,96,32,2014-09-11,2014-09-11,3,404699085660,DDZSWE224D,1727,2014-09-12
TE-M-34412538,Brad,Ball,Ball.Brad@cleardesk.com,230,12,2000-08-09,2000-08-11,3,368771658236,XJNOLF061U,999,2000-08-12
TE-C-39109982,Joy,Sheppard,Sheppard.Joy@cleardesk.com,255,18,2020-12-31,2020-12-31,4,639221966433,DKAPHL926R,1556,2020-12-31
TE-E-07583899,Chelsey,Blanchard,Blanchard.Chelsey@cleardesk.com,495,31,2003-12-20,2003-12-21,1,504107876958,CVITBR793V,516,2003-12-24
TE-D-51905659,Dana,Cole,Cole.Dana@cleardesk.com,48,17,2017-06-19,2017-06-19,3,864538866912,LSUDYA501H,1554,2017-06-20
TE-M-68541315,Sheila,Rodgers,Rodgers.Sheila@cleardesk.com,227,6,2014-02-18,2014-02-21,2,131849962716,TMCTNR006V,773,2014-02-23
TE-Z-13419158,Thomas,Woodard,Woodard.Thomas@cleardesk.com,262,1,2005-05-17,2005-05-18,1,807512221029,DMBDEA249H,928,2005-05-21
TE-D-09980336,William,Johnson,Johnson.William@cleardesk.com,64,21,2011-09-01,2011-09-01,5,654915449779,ZEUSXT196D,819,2011-09-03
TE-Y-19566521,William,Austin,Austin.William@cleardesk.com,299,15,2023-08-22,2023-08-23,5,262312788878,AZZIWX422J,940,2023-08-23
TE-G-20812422,Brenda,Hughes,Hughes.Brenda@cleardesk.com,445,2,2013-07-04,2013-07-07,1,930693786767,TFLLKZ079Y,448,2013-07-08
TE-Z-95598099,Nicholas,Patterson,Patterson.Nicholas@cleardesk.com,75,16,2003-03-22,2003-03-24,3,236611101919,MGJHDB632K,187,2003-03-27
TE-A-32090564,Brandon,Stephens,Stephens.Brandon@cleardesk.com,14,7,2012-07-27,2012-07-27,2,853924437970,ELJIID239K,1677,2012-07-27
TE-O-00284220,Antonio,Lopez,Lopez.Antonio@cleardesk.com,67,8,2018-07-27,2018-07-27,2,486881944331,UUXWRG610I,1395,2018-07-27
TE-U-00224665,Monica,Newman,Newman.Monica@cleardesk.com,318,29,2000-11-04,2000-11-06,4,462708697398,INMDGI107X,754,2000-11-09
TE-B-10274800,Heather,Wagner,Wagner.Heather@cleardesk.com,20,2,2004-10-23,2004-10-23,3,889493857764,TQZVRU024V,1661,2004-10-25
TE-Z-66062373,Lori,Mueller,Mueller.Lori@cleardesk.com,90,10,2021-04-26,2021-04-26,5,018394809267,FXKSNR534D,1660,2021-04-26
TE-L-81930136,Norman,Flores,Flores.Norman@cleardesk.com,392,3,2007-03-30,2007-03-30,5,139458511460,ESCUAK908Y,1483,2007-03-30
TE-Q-64836767,Paul,Stevens,Stevens.Paul@cleardesk.com,480,28,2005-07-09,2005-07-11,3,384620065016,GEUVOE499Z,266,2005-07-13
TE-B-28715030,Jennifer,Carroll,Carroll.Jennifer@cleardesk.com,194,17,2020-02-17,2020-02-17,5,194717523749,WANTGM160L,910,2020-02-18
TE-Z-36948520,Juan,Goodman,Goodman.Juan@cleardesk.com,168,1,2014-05-20,2014-05-23,4,406423428700,VDJCQG801X,742,2014-05-26
TE-B-51987390,Kimberly,Shaffer,Shaffer.Kimberly@cleardesk.com,337,13,2012-08-15,2012-08-16,3,264684619791,APBJDB468P,1317,2012-08-16
TE-U-10475286,Karen,Webb,Webb.Karen@cleardesk.com,391,34,2000-05-12,2000-05-14,1,245162265735,UYWBRM993G,51,2000-05-16
TE-Z-27180931,Holly,Mason,Mason.Holly@cleardesk.com,468,26,2010-07-12,2010-07-14,4,733905987827,EWWMFJ948A,728,2010-07-15
TE-C-73167769,Amy,Miller,Miller.Amy@cleardesk.com,283,12,2001-11-09,2001-11-10,5,479942706153,SXUTXQ114I,430,2001-11-13
TE-S-41694336,Douglas,Zhang,Zhang.Douglas@cleardesk.com,160,9,2023-04-17,2023-04-19,5,920296864578,OBKDVJ708C,403,2023-04-20
TE-H-71506912,Darlene,Hughes,Hughes.Darlene@cleardesk.com,363,31,2005-09-29,2005-09-29,2,330439612246,DPTZYR745J,789,2005-09-29
TE-L-84196179,Joseph,Best,Best.Joseph@cleardesk.com,265,22,2013-08-30,2013-08-30,2,109906655355,ZFSCSJ986V,899,2013-08-30
TE-T-87932870,Amanda,Franco,Franco.Amanda@cleardesk.com,409,34,2012-05-02,2012-05-02,3,814831913542,AJFQFF746J,363,2012-05-04
TE-J-76877315,Michael,Keller,Keller.Michael@cleardesk.com,71,8,2009-01-27,2009-01-27,4,290116405900,CZANKB788T,955,2009-01-27
TE-G-82421302,Anne,Huber,Huber.Anne@cleardesk.com,198,30,2006-02-23,2006-02-26,3,060016976538,RPOBWF279H,12,2006-02-26
TE-R-71303778,James,Parks,Parks.James@cleardesk.com,71,33,2007-03-26,2007-03-26,3,689854304919,AXFJPE823M,740,2007-03-26
TE-Z-50988836,Tanya,Gibson,Gibson.Tanya@cleardesk.com,61,14,2018-02-17,2018-02-18,5,975607156739,FKFXVJ950K,284,2018-02-20
TE-N-19720479,Matthew,Fernandez,Fernandez.Matthew@cleardesk.com,344,3,2006-11-12,2006-11-15,5,598514953980,HEGPYS724C,1079,2006-11-17
TE-T-69965058,Jessica,Andrews,Andrews.Jessica@cleardesk.com,210,32,2001-06-30,2001-06-30,1,479926335703,GRJLLL507O,402,2001-06-30
TE-T-15747006,Bruce,Keller,Keller.Bruce@cleardesk.com,185,18,2001-06-28,2001-06-28,3,596728412532,DQVUWU167F,1426,2001-06-28
TE-J-78864380,David,Kelly,Kelly.David@cleardesk.com,125,16,2017-08-07,2017-08-10,1,869084583783,JUPPRS719E,1328,2017-08-13
TE-F-15153099,Christopher,Wilson,Wilson.Christopher@cleardesk.com,464,24,2021-09-09,2021-09-11,1,542426065322,HRLYBP597O,375,2021-09-14
TE-X-76055855,Andrew,Morales,Morales.Andrew@cleardesk.com,425,7,2015-07-27,2015-07-27,3,958735726494,QSEVLS161W,1501,2015-07-27
TE-D-84661710,John,Carter,Carter.John@cleardesk.com,435,29,2008-09-16,2008-09-18,3,065208874462,PSFFGL562N,1114,2008-09-20
TE-J-56503985,Amy,Walton,Walton.Amy@cleardesk.com,496,20,2000-09-13,2000-09-15,1,257420433185,REIYVC839B,716,2000-09-17
TE-R-44638514,Jerry,Gomez,Gomez.Jerry@cleardesk.com,77,17,2011-10-17,2011-10-18,3,829604711169,OOMBBR016L,33,2011-10-19
TE-S-54648638,Samantha,White,White.Samantha@cleardesk.com,268,25,2013-10-29,2013-10-29,1,759685062069,FEQFYE214N,729,2013-10-29
TE-I-60785204,Alexa,Contreras,Contreras.Alexa@cleardesk.com,69,17,2009-01-29,2009-01-29,1,008804846280,XPMLAY183B,5,2009-01-29
TE-A-26223772,Curtis,Murphy,Murphy.Curtis@cleardesk.com,362,23,2022-10-21,2022-10-23,3,177281867615,JXZYCZ406R,1600,2022-10-24
TE-B-52558564,Michael,Mitchell,Mitchell.Michael@cleardesk.com,469,25,2010-11-13,2010-11-14,2,822429225510,DBIGTK729U,464,2010-11-15
TE-Z-75422389,Paul,Davis,Davis.Paul@cleardesk.com,147,18,2023-11-17,2023-11-20,3,712524809379,WYQSCS513W,968,2023-11-23
TE-X-85842168,Kenneth,Mcmahon,Mcmahon.Kenneth@cleardesk.com,157,3,2009-09-20,2009-09-23,5,365775481648,WMFELH134R,1138,2009-09-25
TE-R-09759923,Matthew,Arellano,Arellano.Matthew@cleardesk.com,122,15,2003-03-14,2003-03-16,1,367632114183,SWTCNA242L,765,2003-03-16
TE-S-68316207,Henry,Brown,Brown.Henry@cleardesk.com,306,29,2021-05-22,2021-05-23,1,976099937685,GDRERV673T,264,2021-05-24
TE-F-12457797,Lisa,Thompson,Thompson.Lisa@cleardesk.com,67,19,2013-04-24,2013-04-25,3,809985791435,YHRWRZ067A,324,2013-04-27
TE-P-70176431,Paul,Moreno,Moreno.Paul@cleardesk.com,298,20,2001-09-13,2001-09-13,5,576406740749,GRFYMT587S,958,2001-09-14
TE-K-57280537,Melissa,Brooks,Brooks.Melissa@cleardesk.com,35,17,2000-08-19,2000-08-22,5,084521367199,RKXNXF251G,23,2000-08-22
TE-H-93326092,Miranda,Bell,Bell.Miranda@cleardesk.com,344,17,2000-01-20,2000-01-21,3,947565005533,YRKKTD493L,464,2000-01-24
TE-O-12860566,Laura,Young,Young.Laura@cleardesk.com,135,8,2022-07-26,2022-07-26,5,263422773814,QXASCQ254G,1194,2022-07-26
TE-G-14128859,Brad,Alvarado,Alvarado.Brad@cleardesk.com,90,23,2000-06-27,2000-06-27,5,271186835052,LAIGEH526J,104,2000-06-27
TE-J-67012493,Clinton,Garcia,Garcia.Clinton@cleardesk.com,347,35,2007-12-09,2007-12-09,5,798833788882,HIQTBX602G,633,2007-12-11
TE-N-26335192,Renee,Daniels,Daniels.Renee@cleardesk.com,41,2,2000-02-29,2000-02-29,2,224568824895,QMQPFT999S,1204,2000-02-29
TE-I-38856370,Tina,Sanchez,Sanchez.Tina@cleardesk.com,318,27,2005-02-16,2005-02-18,3,733635720494,YQTFFD966S,444,2005-02-21
TE-I-56562800,Destiny,Smith,Smith.Destiny@cleardesk.com,242,26,2007-08-31,2007-08-31,3,983358066504,KHDZBN315B,607,2007-08-31
TE-E-89454008,Vickie,Carr,Carr.Vickie@cleardesk.com,252,19,2005-05-21,2005-05-22,3,333761708582,NSLGGO943Y,574,2005-05-23
TE-Y-05051297,Terri,Boone,Boone.Terri@cleardesk.com,108,7,2016-03-21,2016-03-24,1,751049806809,KWMEYY987A,1283,2016-03-24
TE-Z-67598858,Micheal,Moore,Moore.Micheal@cleardesk.com,102,22,2016-04-24,2016-04-26,1,252084505718,OKAJEC386E,1378,2016-04-26
TE-N-93648874,Whitney,Maldonado,Maldonado.Whitney@cleardesk.com,297,14,2016-12-04,2016-12-05,4,572315622724,FLDGML063Q,1519,2016-12-05
TE-C-24635261,Jessica,Contreras,Contreras.Jessica@cleardesk.com,4,26,2015-07-19,2015-07-21,2,833411487865,YNWDNG781J,97,2015-07-24
TE-L-34590940,Brandon,Watkins,Watkins.Brandon@cleardesk.com,229,25,2007-09-08,2007-09-11,1,434067018536,BFANUY295U,595,2007-09-11
TE-F-55841068,Sean,Rogers,Rogers.Sean@cleardesk.com,27,27,2015-08-25,2015-08-26,3,545573835901,CLRYZL575N,502,2015-08-26
TE-P-45165502,Joseph,Bishop,Bishop.Joseph@cleardesk.com,152,34,2013-06-23,2013-06-24,4,499288691011,KWVXPQ642J,1542,2013-06-26
TE-F-25788570,Jamie,Haas,Haas.Jamie@cleardesk.com,396,15,2013-06-18,2013-06-19,1,572345142442,KXDDKF630Q,69,2013-06-19
TE-G-07944046,Monica,Richards,Richards.Monica@cleardesk.com,113,3,2021-11-02,2021-11-03,5,728976606081,XRQDPZ040E,775,2021-11-04
TE-M-95845660,Jonathan,Davis,Davis.Jonathan@cleardesk.com,371,34,2001-04-14,2001-04-17,5,218309000948,LVKGNW604R,255,2001-04-18
TE-D-24456601,Chelsea,Harris,Harris.Chelsea@cleardesk.com,96,35,2004-03-11,2004-03-14,3,164273625653,QGXLSQ410X,323,2004-03-16
TE-C-97540148,Dustin,Garrett,Garrett.Dustin@cleardesk.com,236,12,2011-09-03,2011-09-05,2,711872809056,QXPBWS328U,1617,2011-09-05
TE-K-56425226,Jason,Morse,Morse.Jason@cleardesk.com,445,23,2017-07-30,2017-07-30,3,960477037762,XKHOAG758K,1302,2017-07-30
TE-B-23757442,Curtis,Collins,Collins.Curtis@cleardesk.com,322,35,2003-10-20,2003-10-22,5,208570917513,RCMBWF097L,1182,2003-10-24
TE-B-80346327,Elizabeth,Bowman,Bowman.Elizabeth@cleardesk.com,352,9,2002-08-14,2002-08-16,1,469082604830,UWCWNL978E,871,2002-08-17
TE-U-52712859,Kimberly,Barr,Barr.Kimberly@cleardesk.com,379,20,2012-07-27,2012-07-27,3,916882686423,HJPPEH411X,1138,2012-07-27
TE-S-19706231,Carol,Hall,Hall.Carol@cleardesk.com,368,34,2017-02-03,2017-02-04,5,484663874957,MHHJKI213B,254,2017-02-04
TE-A-50879595,Tyrone,Cummings,Cummings.Tyrone@cleardesk.com,428,16,2011-03-16,2011-03-18,4,982788101262,UEKLIZ134M,1229,2011-03-20
TE-V-38904461,Paul,Dunn,Dunn.Paul@cleardesk.com,353,8,2007-07-12,2007-07-13,1,866103322978,YHESNU244X,1257,2007-07-16
TE-T-17588047,Taylor,Schmitt,Schmitt.Taylor@cleardesk.com,253,9,2017-06-08,2017-06-11,2,758999492978,AGGFIE084Z,1678,2017-06-11
TE-X-89018814,Tanya,Smith,Smith.Tanya@cleardesk.com,274,31,2011-11-07,2011-11-08,3,857548009942,RXDNLI500C,248,2011-11-10
TE-J-33938639,Jonathan,Grant,Grant.Jonathan@cleardesk.com,352,26,2019-03-24,2019-03-26,4,514174520938,SSSZHF910F,452,2019-03-26
TE-T-49031150,Mark,Daniels,Daniels.Mark@cleardesk.com,233,1,2003-05-21,2003-05-22,4,332048473767,IXRUHA039H,278,2003-05-25
TE-N-06907557,Kelly,Escobar,Escobar.Kelly@cleardesk.com,476,6,2013-02-10,2013-02-11,4,256185207427,NSXVUN340F,648,2013-02-13
TE-H-50293983,Dillon,Duran,Duran.Dillon@cleardesk.com,181,2,2019-12-06,2019-12-06,4,978022850556,PMDZDR688U,61,2019-12-07
TE-S-38996773,Cathy,Gonzalez,Gonzalez.Cathy@cleardesk.com,339,14,2007-10-05,2007-10-06,3,143547343041,ZEXEQZ345P,176,2007-10-07
TE-G-55468234,Billy,James,James.Billy@cleardesk.com,440,16,2015-03-22,2015-03-25,3,507795375097,NNEXUB320U,1559,2015-03-26
TE-W-64193915,John,Johnson,Johnson.John@cleardesk.com,41,27,2004-05-11,2004-05-11,4,428412927209,FXIUNI685V,470,2004-05-13
TE-J-43550165,Andrew,Hudson,Hudson.Andrew@cleardesk.com,186,14,2018-08-10,2018-08-13,5,172552713694,NNYHVM810V,782,2018-08-15
TE-X-06908112,Angela,Hoffman,Hoffman.Angela@cleardesk.com,153,17,2007-11-04,2007-11-05,4,373207627484,EKXWBP777R,1068,2007-11-08
TE-T-41074942,Kristen,Green,Green.Kristen@cleardesk.com,228,15,2022-02-15,2022-02-16,2,969843295633,YNTYPZ513J,1770,2022-02-16
TE-I-04630282,Ethan,Collins,Collins.Ethan@cleardesk.com,145,31,2006-12-05,2006-12-06,1,331987387968,XYJSJL278S,594,2006-12-08
TE-F-75877390,Michelle,Bishop,Bishop.Michelle@cleardesk.com,375,5,2011-06-30,2011-06-30,1,479073779196,ZIICCS898T,1451,2011-06-30
TE-K-67391687,Adam,Norris,Norris.Adam@cleardesk.com,98,6,2016-12-21,2016-12-22,5,887715396782,NJLZVG569F,616,2016-12-24
TE-L-36617489,Jennifer,Cross,Cross.Jennifer@cleardesk.com,140,32,2022-03-03,2022-03-04,2,130994915773,VBSGMQ950W,56,2022-03-04
TE-V-93684495,Tammy,Rhodes,Rhodes.Tammy@cleardesk.com,460,6,2003-04-14,2003-04-17,3,626168639202,RUIULW257L,939,2003-04-17
TE-B-19781034,Billy,Estes,Estes.Billy@cleardesk.com,143,34,2019-07-20,2019-07-22,1,070426189867,OALWCH632I,379,2019-07-23
TE-Y-93478575,Sarah,Erickson,Erickson.Sarah@cleardesk.com,407,9,2015-01-17,2015-01-18,2,319088598656,AUMWSK908P,203,2015-01-20
TE-E-53040091,John,Wilson,Wilson.John@cleardesk.com,262,35,2010-09-27,2010-09-27,2,083895375399,OXSUWX301X,1278,2010-09-27
TE-E-55308147,Nathaniel,Harris,Harris.Nathaniel@cleardesk.com,108,8,2006-06-08,2006-06-08,3,061720650009,MBFMGD965U,913,2006-06-08
TE-P-37637982,Richard,Day,Day.Richard@cleardesk.com,208,7,2005-08-02,2005-08-05,1,428020837185,NHAPDR287T,1713,2005-08-07
TE-Z-77771066,Brenda,Mccullough,Mccullough.Brenda@cleardesk.com,412,21,2007-03-30,2007-03-30,3,127813090557,BBLJCC317P,1207,2007-03-30
TE-F-08166516,Heather,Ross,Ross.Heather@cleardesk.com,367,27,2009-10-21,2009-10-22,2,941848828479,FVHWBJ599Z,104,2009-10-24
TE-S-04375398,Sabrina,Smith,Smith.Sabrina@cleardesk.com,441,17,2020-05-28,2020-05-28,5,367332062301,EGGITG066H,1784,2020-05-28
TE-E-83728677,Steven,Gonzalez,Gonzalez.Steven@cleardesk.com,209,34,2022-04-04,2022-04-06,5,445115906839,YVIINU304C,753,2022-04-08
TE-I-44698105,Morgan,Shaffer,Shaffer.Morgan@cleardesk.com,58,8,2012-08-15,2012-08-17,3,557099724466,WFDQAP750Q,995,2012-08-19
TE-F-77224987,Samantha,Powell,Powell.Samantha@cleardesk.com,207,4,2017-11-29,2017-11-29,4,200168025034,KKJAFR571W,1141,2017-11-29
TE-X-12883465,Nicole,Black,Black.Nicole@cleardesk.com,68,31,2006-11-20,2006-11-23,3,335035186996,SSOHNI629M,1357,2006-11-23
TE-H-57643444,Ashley,Rose,Rose.Ashley@cleardesk.com,423,9,2005-09-03,2005-09-04,4,727053311334,XHAVKC027D,463,2005-09-05
TE-P-10498640,Jean,Romero,Romero.Jean@cleardesk.com,191,2,2019-05-22,2019-05-23,1,418145507189,YHMTVJ315X,682,2019-05-26
TE-M-20453509,Jessica,King,King.Jessica@cleardesk.com,381,25,2003-07-14,2003-07-15,5,963283472097,PCYXSJ427W,851,2003-07-16
TE-B-56440516,Dylan,Morales,Morales.Dylan@cleardesk.com,262,33,2020-02-24,2020-02-25,5,045366808682,GGFABN676A,670,2020-02-27
TE-N-05028438,Michael,Graves,Graves.Michael@cleardesk.com,319,27,2021-02-24,2021-02-25,2,766938413042,VKGXSA019H,1045,2021-02-27
TE-C-27909846,Justin,Burns,Burns.Justin@cleardesk.com,55,9,2009-12-26,2009-12-26,5,660483472525,RQYCTD474W,724,2009-12-26
TE-T-00949725,John,Schneider,Schneider.John@cleardesk.com,330,11,2007-12-02,2007-12-04,2,381935736954,BVNLPX309J,1482,2007-12-05
TE-O-00858287,Larry,Edwards,Edwards.Larry@cleardesk.com,214,6,2000-01-22,2000-01-23,1,040617660286,SDINPE709I,562,2000-01-25
TE-V-75028271,Sandra,Lowery,Lowery.Sandra@cleardesk.com,158,3,2010-03-22,2010-03-23,4,475493577068,VXXPMC254U,610,2010-03-23
TE-P-29097629,Tony,Lowe,Lowe.Tony@cleardesk.com,467,5,2009-07-05,2009-07-07,2,345900512882,RZFUPV678K,623,2009-07-09
TE-B-99134117,Kenneth,Ray,Ray.Kenneth@cleardesk.com,442,27,2013-09-17,2013-09-19,2,370707807536,OFFWQW528G,1694,2013-09-19
TE-U-57219066,Andrew,Espinoza,Espinoza.Andrew@cleardesk.com,466,34,2006-11-18,2006-11-20,4,726256929363,FINIRF783W,1715,2006-11-22
TE-P-20993075,Debra,Rosario,Rosario.Debra@cleardesk.com,240,19,2010-03-10,2010-03-10,2,857430564054,AATKZB391N,1112,2010-03-13
TE-M-00716547,Stephanie,Kim,Kim.Stephanie@cleardesk.com,67,33,2015-01-28,2015-01-28,3,712331456205,AYAQRP657F,339,2015-01-28
